Hs-U2AF1,2000,1000,T105641-U2AF1,"p1@U2AF1"
"rank","TID","Fabs","Frel","coords","transcript","entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
308,"T131789",1628,0.8104,"chr3:172428959..172429013,-","p2@NCEH1","e:57552","h:29260","u:Q6PIU2,u:F5H7K4","NCEH1","neutral cholesterol ester hydrolase 1","gene with protein product"
309,"T100204",1626,0.8094,"chr20:3451650..3451729,+","p1@ATRN","e:8455","h:885","u:O75882,u:B4DZ36","ATRN","attractin","gene with protein product"
310,"T040026",1621,0.8085,"chr14:69865401..69865426,+","p1@SLC39A9","e:55334","h:20182","u:Q9NUM3,u:G3V5J8","SLC39A9","solute carrier family 39 member 9","gene with protein product"
311,"T086426",1618,0.8078,"chr1:182992333..182992357,+","p6@LAMC1","e:3915","h:6492","u:P11047,u:Q6NVY8","LAMC1","laminin subunit gamma 1","gene with protein product"
312,"T068321",1620,0.8068,"chr18:61034772..61034800,-","p2@KDSR","e:2531","h:4021","u:Q06136","KDSR","3-ketodihydrosphingosine reductase","gene with protein product"
313,"T024973",1617,0.8057,"chr12:42836335..42836348,+","p6@PPHLN1","e:51535","h:19369",NA,"PPHLN1","periphilin 1","gene with protein product"
314,"T074911",1609,0.8037,"chr19:42829702..42829758,+","p2@MEGF8","e:1954","h:3233","u:Q7Z7M0","MEGF8","multiple EGF like domains 8","gene with protein product"
315,"T082404",1614,0.8034,"chr1:151431909..151431987,-","p1@POGZ","e:23126","h:18801","u:Q7Z3K3,u:B4DTP8,u:B7ZBY5,u:B4DYL9,u:E9PM80","POGZ","pogo transposable element with ZNF domain","gene with protein product"
316,"T133078",1614,0.8034,"chr3:191047131..191047219,+","p1@CCDC50","e:152137","h:18111","u:Q8IVM0","CCDC50","coiled-coil domain containing 50","gene with protein product"
317,"T131968",1613,0.8029,"chr3:179280702..179280769,+","p1@ACTL6A","e:86","h:24124","u:C9JQT2,u:O96019","ACTL6A","actin like 6A","gene with protein product"
318,"T020140",1604,0.8004,"chr12:102513998..102514017,+","p2@C12orf48","e:55010","h:26074",NA,"PARPBP","PARP1 binding protein","gene with protein product"
319,"T196192",1605,0.8001,"chrX:106243451..106243490,-","p2@MORC4","e:79710","h:23485","u:Q8TE76,u:A1YR24,u:A1YR23,u:B4DTP6","MORC4","MORC family CW-type zinc finger 4","gene with protein product"
320,"T136046",1604,0.8,"chr3:51976988..51977042,+","p2@PARP3","e:10039","h:273",NA,"PARP3","poly(ADP-ribose) polymerase family member 3","gene with protein product"
321,"T016692",1602,0.7994,"chr11:64851496..64851577,-","p1@CDCA5","e:113130","h:14626","u:B5MBX0","CDCA5","cell division cycle associated 5","gene with protein product"
322,"T188679",1606,0.7986,"chr9:116037996..116038008,+","p2@PRPF4","e:9128","h:17349",NA,"PRPF4","pre-mRNA processing factor 4","gene with protein product"
323,"T001938",1604,0.7984,"chr10:124134201..124134282,+","p1@PLEKHA1","e:59338","h:14335","u:Q5RGS4,u:Q9HB21","PLEKHA1","pleckstrin homology domain containing A1","gene with protein product"
324,"T074538",1599,0.7967,"chr19:41800457..41800476,+","p51@HNRNPUL1","e:11100","h:17011","u:B3KM60","HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1","gene with protein product"
325,"T068971",1593,0.7937,"chr18:74799524..74799545,-","p15@MBP","e:4155","h:6925",NA,"MBP","myelin basic protein","gene with protein product"
326,"T021676",1593,0.7933,"chr12:118498958..118499021,-","p1@WSB2","e:55884","h:19222","u:Q9NYS7","WSB2","WD repeat and SOCS box containing 2","gene with protein product"
327,"T015622",1593,0.7929,"chr11:61197406..61197464,-","p1@CPSF7","e:79869","h:30098","u:F5H669,u:F5H2K8,u:F5H6P5,u:F5H1W4,u:Q8N684,u:B4DGF8","CPSF7","cleavage and polyadenylation specific factor 7","gene with protein product"
328,"T064524",1592,0.7928,"chr17:78120917..78120934,-","p3@EIF4A3","e:9775","h:18683",NA,"EIF4A3","eukaryotic translation initiation factor 4A3","gene with protein product"
329,"T123326",1591,0.7927,"chr2:48010312..48010328,+","p2@MSH6","e:2956","h:7329","u:B4DF41","MSH6","mutS homolog 6","gene with protein product"
330,"T132573",1589,0.7917,"chr3:185655795..185655822,-","p2@TRA2B","e:6434","h:10781",NA,"TRA2B","transformer 2 beta homolog (Drosophila)","gene with protein product"
331,"T072587",1587,0.7915,"chr19:3062910..3062955,-","p4@AES","e:166","h:307","u:Q14CJ1,u:Q8WY48","AES","amino-terminal enhancer of split","gene with protein product"
332,"T063079",1586,0.791,"chr17:73150599..73150616,-","p1@HN1","e:51155","h:14569","u:F5GY98,u:B8ZZT7","HN1","hematological and neurological expressed 1","gene with protein product"
333,"T160761",1587,0.7903,"chr6:15246217..15246228,+","p3@JARID2","e:3720","h:6196","u:Q92833","JARID2","jumonji and AT-rich interaction domain containing 2","gene with protein product"
334,"T106310",1591,0.79,"chr21:47743719..47743792,-","p1@C21orf58","e:54058","h:1300","u:P58505,u:Q8N7N9,u:Q0VAL8,u:C9JH41","C21orf58","chromosome 21 open reading frame 58","gene with protein product"
335,"T076279",1582,0.7886,"chr19:48614095..48614113,-","p2@PLA2G4C","e:8605","h:9037","u:Q9UP65,u:B4DI40","PLA2G4C","phospholipase A2 group IVC","gene with protein product"
336,"T038738",1581,0.7881,"chr14:54423459..54423483,-","p4@BMP4","e:652","h:1071","u:P12644","BMP4","bone morphogenetic protein 4","gene with protein product"
337,"T017335",1584,0.7881,"chr11:66336060..66336089,-","p2@CTSF","e:8722","h:2531","u:Q9UBX1","CTSF","cathepsin F","gene with protein product"
338,"T133319",1581,0.7877,"chr3:194392904..194392966,-","p1@LSG1","e:55341","h:25652","u:F8WFC6","LSG1","large 60S subunit nuclear export GTPase 1","gene with protein product"
339,"T083592",1580,0.7872,"chr1:156308018..156308101,-","p1@CCT3","e:7203","h:1616","u:E9PRN0,u:P49368,u:E9PRM9,u:B4DUR8,u:E9PM09,u:E9PRC8,u:E9PQ35","CCT3","chaperonin containing TCP1 subunit 3","gene with protein product"
340,"T121619",1582,0.7863,"chr2:27434773..27434838,-","p2@SLC5A6","e:8884","h:11041","u:E7ENN0","SLC5A6","solute carrier family 5 member 6","gene with protein product"
341,"T066047",1576,0.7856,"chr18:19192235..19192337,+","p1@SNRPD1","e:6632","h:11158","u:P62314","SNRPD1","small nuclear ribonucleoprotein D1 polypeptide","gene with protein product"
342,"T144463",1578,0.7851,"chr4:5712898..5712937,+","p1@EVC","e:2121","h:3497","u:P57679","EVC","EvC ciliary complex subunit 1","gene with protein product"
343,"T083761",1576,0.7841,"chr1:156714045..156714088,-","p7@HDGF","e:3068","h:4856",NA,"HDGF","hepatoma-derived growth factor","gene with protein product"
344,"T193395",1575,0.7836,"chr9:4741217..4741234,-","p2@AK3","e:50808","h:17376","u:E7ET30,u:Q9UIJ7","AK3","adenylate kinase 3","gene with protein product"
345,"T065079",1570,0.783,"chr17:79980687..79980722,-","p2@STRA13","e:201254","h:11422",NA,"CENPX","centromere protein X","gene with protein product"
346,"T129509",1571,0.782,"chr3:138067666..138067745,+","p4@MRAS","e:22808","h:7227","u:B4DIK0,u:C9J601","MRAS","muscle RAS oncogene homolog","gene with protein product"
347,"T019300",1567,0.7815,"chr11:86383485..86383581,-","p3@ME3","e:10873","h:6985","u:E9PKA0","ME3","malic enzyme 3","gene with protein product"
348,"T136583",1565,0.7802,"chr3:57741989..57742045,+","p1@SLMAP","e:7871","h:16643",NA,"SLMAP","sarcolemma associated protein","gene with protein product"
349,"T088540",1568,0.7797,"chr1:205744575..205744617,-","p1@RAB7L1","e:8934","h:9789","u:O14966,u:C9JE77,u:E9PL56,u:B2R7I9,u:Q6FGU7,u:B4E1K3","RAB29","RAB29, member RAS oncogene family","gene with protein product"
350,"T095366",1571,0.7797,"chr1:53392926..53392987,+","p2@SCP2","e:6342","h:10606","u:A6NM69,u:C9JC79,u:E9PLD1,u:B4DHP6,u:Q6NXF4,u:P22307","SCP2","sterol carrier protein 2","gene with protein product"
351,"T013678",1555,0.7763,"chr11:33758004..33758013,-","p3@CD59","e:966","h:1689","u:P13987,u:Q6FHM9","CD59","CD59 molecule","gene with protein product"
352,"T027301",1558,0.7763,"chr12:57522245..57522256,+","p4@LRP1","e:4035","h:6692","u:Q7Z7K9","LRP1","LDL receptor related protein 1","gene with protein product"
353,"T188697",1552,0.7741,"chr9:116172946..116172962,-","p3@POLE3","e:54107","h:13546","u:Q9NRF9","POLE3","DNA polymerase epsilon 3, accessory subunit","gene with protein product"
354,"T141376",1553,0.7734,"chr4:164087974..164088088,-","p1@NAF1","e:92345","h:25126","u:Q96HR8,u:E9PAZ2","NAF1","nuclear assembly factor 1 ribonucleoprotein","gene with protein product"
355,"T126786",1549,0.7718,"chr3:10068095..10068170,+","p1@FANCD2","e:2177","h:3585","u:Q9BXW9,u:F8WE37","FANCD2","Fanconi anemia complementation group D2","gene with protein product"
356,"T146358",1550,0.7711,"chr4:83934078..83934108,-","p3@LIN54","e:132660","h:25397",NA,"LIN54","lin-54 DREAM MuvB core complex component","gene with protein product"
357,"T105254",1541,0.7678,"chr21:40720925..40720943,-","p4@HMGN1","e:3150","h:4984",NA,"HMGN1","high mobility group nucleosome binding domain 1","gene with protein product"
358,"T062126",1543,0.7677,"chr17:66031887..66031896,+","p3@KPNA2","e:3838","h:6395","u:P52292,u:Q7Z726","KPNA2","karyopherin subunit alpha 2","gene with protein product"
359,"T139374",1539,0.7668,"chr4:120987899..120987928,-","p2@MAD2L1","e:4085","h:6763",NA,"MAD2L1","MAD2 mitotic arrest deficient-like 1 (yeast)","gene with protein product"
360,"T184367",1542,0.7668,"chr8:356942..356967,+","p1@FBXO25","e:26260","h:13596","u:Q8TCJ0","FBXO25","F-box protein 25","gene with protein product"
361,"T020133",1540,0.7654,"chr12:102455743..102455826,-","p1@CCDC53","e:51019","h:24256","u:F5H2P1,u:F5GXZ4,u:F5H0A7,u:F5GWI9","WASHC3","WASH complex subunit 3","gene with protein product"
362,"T184118",1535,0.7652,"chr8:29940606..29940618,-","p17@TMEM66","e:51669","h:28789","u:E5RFJ9","SARAF","store-operated calcium entry associated regulatory factor","gene with protein product"
363,"T090880",1538,0.7644,"chr1:230202936..230203001,+","p1@GALNT2","e:2590","h:4124","u:Q10471,u:F5GYB2","GALNT2","polypeptide N-acetylgalactosaminyltransferase 2","gene with protein product"
364,"T165791",1531,0.7636,"chr6:41889229..41889246,+","p1@BYSL","e:705","h:1157",NA,"BYSL","bystin like","gene with protein product"
365,"T106303",1533,0.7634,"chr21:47706343..47706356,+","p3@YBEY","e:54059","h:1299",NA,"YBEY","ybeY metallopeptidase (putative)","gene with protein product"
366,"T035747",1532,0.7622,"chr14:105219501..105219550,+","p1@SIVA1","e:10572","h:17712","u:G3V3U1","SIVA1","SIVA1 apoptosis inducing factor","gene with protein product"
367,"T074548",1529,0.7615,"chr19:41808786..41808809,+","p23@HNRNPUL1","e:11100","h:17011","u:Q9BUJ2","HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1","gene with protein product"
368,"T005963",1523,0.76,"chr10:65281198..65281243,+","p2@REEP3","e:221035","h:23711",NA,"REEP3","receptor accessory protein 3","gene with protein product"
369,"T134944",1525,0.7583,"chr3:4508925..4508962,-","p1@SUMF1","e:285362","h:20376","u:G5E9B0,u:E9PGL0,u:F5GXA0,u:E9PF05,u:F5GXF1,u:Q8NBK3,u:Q0VAC6","SUMF1","sulfatase modifying factor 1","gene with protein product"
370,"T121196",1523,0.7577,"chr2:242641442..242641478,+","p1@ING5","e:84289","h:19421","u:Q8WYH8,u:E9PEN0,u:Q53NU6","ING5","inhibitor of growth family member 5","gene with protein product"
371,"T011410",1520,0.7573,"chr11:126152954..126152999,+","p1@TIRAP","e:114609","h:17192","u:F8WAI7,u:P58753,u:F5H2K1,u:Q56UH9","TIRAP","TIR domain containing adaptor protein","gene with protein product"
372,"T200112",1514,0.7551,"chrX:48755202..48755223,+","p1@PQBP1","e:10084","h:9330","u:O60828","PQBP1","polyglutamine binding protein 1","gene with protein product"
373,"T198309",1515,0.7545,"chrX:153237261..153237295,-","p1@HCFC1","e:3054","h:4839","u:P51610","HCFC1","host cell factor C1","gene with protein product"
374,"T036271",1514,0.7544,"chr14:20937557..20937574,+","p1@PNP","e:4860","h:7892","u:G3V308","PNP","purine nucleoside phosphorylase","gene with protein product"
375,"T105722",1517,0.7544,"chr21:45079409..45079452,+","p1@RRP1B","e:23076","h:23818","u:Q14684","RRP1B","ribosomal RNA processing 1B","gene with protein product"
376,"T059676",1512,0.7534,"chr17:45608733..45608767,+","p6@NPEPPS","e:9520","h:7900","u:E9PJY4","NPEPPS","aminopeptidase puromycin sensitive","gene with protein product"
377,"T116194",1512,0.753,"chr2:183989157..183989179,+","p1@NUP35","e:129401","h:29797","u:B4DP57","NUP35","nucleoporin 35","gene with protein product"
378,"T151706",1516,0.7516,"chr5:162887071..162887166,-","p1@NUDCD2","e:134492","h:30535","u:Q8WVJ2,u:B2R4V0","NUDCD2","NudC domain containing 2","gene with protein product"
379,"T093772",1508,0.7514,"chr1:35657108..35657135,-","p5@SFPQ","e:6421","h:10774","u:P23246","SFPQ","splicing factor proline and glutamine rich","gene with protein product"
380,"T076906",1506,0.7511,"chr19:50370219..50370275,-","p4@PNKP","e:11284","h:9154",NA,"PNKP","polynucleotide kinase 3'-phosphatase","gene with protein product"
381,"T123721",1502,0.7506,"chr2:55459808..55459860,+","p1@RPS27A","e:6233","h:10417","u:P62979,u:B2RDW1","RPS27A","ribosomal protein S27a","gene with protein product"
382,"T096852",1510,0.7505,"chr1:78444738..78444773,-","p1@FUBP1","e:8880","h:4004","u:Q96AE4,u:F8W7W2,u:B4E0X8,u:B4DT31","FUBP1","far upstream element binding protein 1","gene with protein product"
383,"T098771",1506,0.7493,"chr20:1875645..1875708,+","p5@SIRPA","e:140885","h:9662","u:B2R6C3,u:P78324","SIRPA","signal regulatory protein alpha","gene with protein product"
384,"T047618",1502,0.7491,"chr15:89787185..89787263,+","p1@FANCI","e:55215","h:25568","u:Q9NVI1,u:F8W7R3,u:B3KNW8","FANCI","Fanconi anemia complementation group I","gene with protein product"
385,"T141005",1501,0.7479,"chr4:156875003..156875074,-","p1@CTSO","e:1519","h:2542","u:P43234","CTSO","cathepsin O","gene with protein product"
386,"T111886",1499,0.7461,"chr2:127413626..127413633,+","p8@GYPC","e:2995","h:4704",NA,"GYPC","glycophorin C (Gerbich blood group)","gene with protein product"
387,"T078232",1497,0.7459,"chr19:55919144..55919163,-","p1@UBE2S","e:27338","h:17895","u:Q16763","UBE2S","ubiquitin conjugating enzyme E2 S","gene with protein product"
388,"T007602",1496,0.7454,"chr10:86088337..86088377,+","p2@FAM190B","e:54462","h:29197","u:Q9H7U1","CCSER2","coiled-coil serine rich protein 2","gene with protein product"
389,"T095069",1498,0.7453,"chr1:47696918..47696935,-","p6@TAL1","e:6886","h:11556",NA,"TAL1","TAL bHLH transcription factor 1, erythroid differentiation factor","gene with protein product"
390,"T148176",1500,0.7448,"chr5:122847864..122847900,+","p2@CSNK1G3","e:1456","h:2456",NA,"CSNK1G3","casein kinase 1 gamma 3","gene with protein product"
391,"T046802",1494,0.7444,"chr15:78369842..78369904,-","p2@TBC1D2B","e:23102","h:29183","u:Q9UPU7","TBC1D2B","TBC1 domain family member 2B","gene with protein product"
392,"T021272",1493,0.7439,"chr12:113659261..113659300,+","p1@TPCN1","e:53373","h:18182","u:F8W0K7","TPCN1","two pore segment channel 1","gene with protein product"
393,"T024242",1486,0.7419,"chr12:26277929..26277955,-","p3@BHLHE41","e:79365","h:16617","u:Q8TAT1,u:Q9C0J9","BHLHE41","basic helix-loop-helix family member e41","gene with protein product"
394,"T193394",1488,0.7418,"chr9:4741182..4741211,-","p1@AK3","e:50808","h:17376","u:E7ET30,u:Q9UIJ7","AK3","adenylate kinase 3","gene with protein product"
395,"T095084",1489,0.7415,"chr1:47799446..47799493,+","p1@CMPK1","e:51727","h:18170","u:Q5T0D2,u:P30085,u:E9PGI8,u:B2R6S5","CMPK1","cytidine/uridine monophosphate kinase 1","gene with protein product"
396,"T181879",1486,0.7408,"chr8:141521386..141521469,+","p1@CHRAC1","e:54108","h:13544","u:Q9NRG0,u:E5RGS9","CHRAC1","chromatin accessibility complex 1","gene with protein product"
397,"T070619",1487,0.7405,"chr19:14247387..14247409,-","p1@ASF1B","e:55723","h:20996",NA,"ASF1B","anti-silencing function 1B histone chaperone","gene with protein product"
398,"T044884",1488,0.7403,"chr15:57998870..57998917,+","p1@POLR2M","e:81488","h:14862","u:E9PP13,u:P0CAP1,u:P0CAP2,u:Q6EEV4","POLR2M","RNA polymerase II subunit M","gene with protein product"
399,"T166176",1485,0.7399,"chr6:44191290..44191341,+","p1@SLC29A1","e:2030","h:11003","u:Q99808","SLC29A1","solute carrier family 29 member 1 (Augustine blood group)","gene with protein product"
400,"T082350",1487,0.7394,"chr1:151138526..151138638,+","p1@SCNM1","e:100534012,e:79005","h:23136",NA,"SCNM1","sodium channel modifier 1","gene with protein product"
401,"T106088",1487,0.7394,"chr21:46962379..46962390,-","p3@SLC19A1","e:6573","h:10937","u:P41440,u:E9PFY4,u:Q9BTX8","SLC19A1","solute carrier family 19 member 1","gene with protein product"
402,"T079479",1487,0.7387,"chr19:8536242..8536256,+","p2@HNRNPM","e:4670","h:5046","u:P52272","HNRNPM","heterogeneous nuclear ribonucleoprotein M","gene with protein product"
403,"T042184",1483,0.7385,"chr15:101792171..101792190,-","p2@CHSY1","e:22856","h:17198","u:Q86X52","CHSY1","chondroitin sulfate synthase 1","gene with protein product"
404,"T198487",1476,0.7369,"chrX:153707246..153707306,-","p1@LAGE3","e:8270","h:26058","u:B0S8I7","LAGE3","L antigen family member 3","gene with protein product"
405,"T182667",1478,0.7368,"chr8:17104430..17104501,+","p1@VPS37A","e:137492","h:24928","u:E5RJX6,u:E5RJ10,u:E5RG91","VPS37A","VPS37A, ESCRT-I subunit","gene with protein product"
406,"T104730",1478,0.7368,"chr21:34915147..34915178,-","p3@GART","e:2618","h:4163","u:P22102","GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","gene with protein product"
407,"T095439",1480,0.7363,"chr1:54304142..54304204,-","p2@TMEM48","e:55706","h:25525",NA,"NDC1","NDC1 transmembrane nucleoporin","gene with protein product"
408,"T094115",1479,0.7355,"chr1:38325428..38325469,+","p3@INPP5B","e:3633","h:6077",NA,"INPP5B","inositol polyphosphate-5-phosphatase B","gene with protein product"
409,"T162278",1472,0.7338,"chr6:17706539..17706588,-","p9@NUP153","e:9972","h:8062","u:P49790","NUP153","nucleoporin 153","gene with protein product"
410,"T198616",1473,0.7328,"chrX:1571759..1571808,-","p1@ASMTL","e:8623","h:751","u:O95671,u:E7ER97","ASMTL","acetylserotonin O-methyltransferase-like","gene with protein product"
411,"T171342",1474,0.7326,"chr7:135242652..135242689,+","p1@NUP205","e:23165","h:18658","u:Q92621,u:F8WCW4,u:E7ET25,u:F2Z2D0","NUP205","nucleoporin 205","gene with protein product"
412,"T041966",1470,0.7317,"chr14:97263676..97263764,+","p1@VRK1","e:7443","h:12718","u:Q99986","VRK1","vaccinia related kinase 1","gene with protein product"
413,"T024243",1472,0.7316,"chr12:26277956..26277980,-","p1@BHLHE41","e:79365","h:16617","u:Q8TAT1,u:Q9C0J9","BHLHE41","basic helix-loop-helix family member e41","gene with protein product"
414,"T027962",1465,0.7314,"chr12:65153175..65153229,-","p1@GNS","e:2799","h:4422","u:P15586,u:B4DTT0,u:B4DYH8,u:F6S8M0,u:F5H260,u:Q7Z3X3","GNS","glucosamine (N-acetyl)-6-sulfatase","gene with protein product"
415,"T135186",1467,0.7309,"chr3:46506563..46506572,-","p2@LTF","e:4057","h:6720","u:B7Z4X2,u:P02788","LTF","lactotransferrin","gene with protein product"
416,"T074910",1469,0.7308,"chr19:42829669..42829698,+","p3@MEGF8","e:1954","h:3233","u:Q7Z7M0","MEGF8","multiple EGF like domains 8","gene with protein product"
417,"T174052",1468,0.73,"chr7:2394445..2394550,+","p1@EIF3B","e:8662","h:3280","u:F8W8C8,u:P55884,u:C9JZG1,u:Q86UM1","EIF3B","eukaryotic translation initiation factor 3 subunit B","gene with protein product"
418,"T084439",1465,0.7299,"chr1:160175149..160175160,+","p26@PEA15","e:8682","h:8822","u:B1AKZ5","PEA15","phosphoprotein enriched in astrocytes 15","gene with protein product"
419,"T104616",1464,0.7287,"chr21:33984888..33984903,-","p2@C21orf59","e:56683","h:1301","u:D3DSE6,u:F5GXV2","C21orf59","chromosome 21 open reading frame 59","gene with protein product"
420,"T002502",1464,0.7287,"chr10:13142198..13142210,+","p2@OPTN","e:10133","h:17142","u:Q96CV9","OPTN","optineurin","gene with protein product"
421,"T126517",1464,0.7284,"chr2:9770911..9770933,-","p4@YWHAQ","e:10971","h:12854","u:P27348","YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta","gene with protein product"
422,"T094973",1459,0.727,"chr1:46713405..46713452,+","p1@RAD54L","e:8438","h:9826","u:G3V1N0","RAD54L","RAD54-like (S. cerevisiae)","gene with protein product"
423,"T119025",1456,0.7244,"chr2:219646440..219646461,+","p4@CYP27A1","e:1593","h:2605","u:Q02318","CYP27A1","cytochrome P450 family 27 subfamily A member 1","gene with protein product"
424,"T074414",1455,0.7242,"chr19:41257160..41257167,+","p6@SNRPA","e:6626","h:11151","u:B4DDC7","SNRPA","small nuclear ribonucleoprotein polypeptide A","gene with protein product"
425,"T128683",1456,0.724,"chr3:127542051..127542098,-","p3@MGLL","e:11343","h:17038","u:Q99685","MGLL","monoglyceride lipase","gene with protein product"
426,"T094972",1455,0.7232,"chr1:46713386..46713402,+","p3@RAD54L","e:8438","h:9826","u:Q92698","RAD54L","RAD54-like (S. cerevisiae)","gene with protein product"
427,"T126228",1451,0.723,"chr2:9563272..9563314,-","p2@ITGB1BP1","e:9270","h:23927","u:C9J6Y2,u:C9J5T5","ITGB1BP1","integrin subunit beta 1 binding protein 1","gene with protein product"
428,"T083419",1447,0.7213,"chr1:155904161..155904186,-","p2@KIAA0907","e:22889","h:29145",NA,"KIAA0907","KIAA0907","gene with protein product"
429,"T061257",1444,0.7198,"chr17:57232690..57232718,+","p5@PRR11","e:55771","h:25619","u:D2SNZ4,u:Q96HE9","PRR11","proline rich 11","gene with protein product"
430,"T019298",1447,0.7188,"chr11:86383446..86383460,-","p6@ME3","e:10873","h:6985","u:E9PKA0","ME3","malic enzyme 3","gene with protein product"
431,"T134641",1444,0.7184,"chr3:40566371..40566400,+","p2@ZNF621","e:285268","h:24787","u:Q6ZSS3,u:C9JZC2","ZNF621","zinc finger protein 621","gene with protein product"
432,"T128173",1441,0.7183,"chr3:122103002..122103013,+","p2@FAM162A","e:26355","h:17865","u:F8W7Q4,u:Q96A26,u:Q9H2P1","FAM162A","family with sequence similarity 162 member A","gene with protein product"
433,"T128605",1446,0.7183,"chr3:12705583..12705594,-","p2@RAF1","e:5894","h:9829","u:B4E0X2","RAF1","Raf-1 proto-oncogene, serine/threonine kinase","gene with protein product"
434,"T012561",1436,0.7159,"chr11:18720276..18720304,+","p2@TMEM86A","e:144110","h:26890",NA,"TMEM86A","transmembrane protein 86A","gene with protein product"
435,"T033068",1435,0.715,"chr13:42622781..42622787,+","p1@DGKH","e:160851","h:2854","u:B4DYW1,u:Q86XP1,u:B4DZ34","DGKH","diacylglycerol kinase eta","gene with protein product"
436,"T098701",1431,0.7137,"chr20:17949143..17949183,-","p2@SNX5","e:27131","h:14969","u:Q5QPE4,u:Q9Y5X3","SNX5","sorting nexin 5","gene with protein product"
437,"T147580",1437,0.7135,"chr5:110074685..110074756,+","p1@SLC25A46","e:91137","h:25198","u:Q96AG3,u:B4DTA3,u:B3KRE6","SLC25A46","solute carrier family 25 member 46","gene with protein product"
438,"T169888",1434,0.7134,"chr7:114562172..114562243,+","p3@MDFIC","e:29969","h:28870","u:Q9P1T7","MDFIC","MyoD family inhibitor domain containing","gene with protein product"
439,"T160859",1430,0.7132,"chr6:153304148..153304160,-","p3@FBXO5","e:26271","h:13584","u:Q9UKT4","FBXO5","F-box protein 5","gene with protein product"
440,"T032960",1435,0.7129,"chr13:41363709..41363738,+","p1@SLC25A15","e:10166","h:10985","u:B4DL63","SLC25A15","solute carrier family 25 member 15","gene with protein product"
441,"T050428",1428,0.7122,"chr16:28834100..28834111,+","p6@ATXN2L","e:11273","h:31326","u:Q8WWM7","ATXN2L","ataxin 2 like","gene with protein product"
442,"T126388",1427,0.7121,"chr2:97001491..97001550,+","p1@NCAPH","e:23397","h:1112","u:Q15003,u:B4E189,u:C9J470,u:C9JZP1","NCAPH","non-SMC condensin I complex subunit H","gene with protein product"
443,"T148259",1425,0.71,"chr5:125759140..125759175,+","p2@GRAMD3","e:65983","h:24911","u:D6RFH3,u:D6R9P9,u:F5H6Z9","GRAMD3","GRAM domain containing 3","gene with protein product"
444,"T100654",1421,0.7094,"chr20:37555048..37555067,+","p1@FAM83D","e:81610","h:16122",NA,"FAM83D","family with sequence similarity 83 member D","gene with protein product"
445,"T097888",1426,0.7091,"chr1:93297562..93297579,+","p4@RPL5","e:6125","h:10360","u:A2RUM7,u:P46777","RPL5","ribosomal protein L5","gene with protein product"
446,"T016361",1421,0.7087,"chr11:64002041..64002119,+","p1@VEGFB","e:7423","h:12681","u:P49765,u:Q7LAP4","VEGFB","vascular endothelial growth factor B","gene with protein product"
447,"T066846",1421,0.707,"chr18:33077883..33077933,-","p1@INO80C","e:125476","h:26994",NA,"INO80C","INO80 complex subunit C","gene with protein product"
448,"T105642",1418,0.7069,"chr21:44527696..44527712,-","p2@U2AF1","e:7307","h:12453","u:Q01081","U2AF1","U2 small nuclear RNA auxiliary factor 1","gene with protein product"
449,"T001802",1419,0.7053,"chr10:12238071..12238154,-","p3@NUDT5","e:11164","h:8052","u:Q9UKK9","NUDT5","nudix hydrolase 5","gene with protein product"
450,"T081067",1416,0.7045,"chr1:11740979..11741035,-","p2@MAD2L2","e:10459","h:6764","u:B1AK45","MAD2L2","MAD2 mitotic arrest deficient-like 2 (yeast)","gene with protein product"
451,"T043528",1415,0.704,"chr15:41625060..41625088,+","p1@NUSAP1","e:51203","h:18538","u:E7ERR5","NUSAP1","nucleolar and spindle associated protein 1","gene with protein product"
452,"T169252",1412,0.7032,"chr7:105162711..105162726,-","p2@PUS7","e:54517","h:26033","u:E7EUH7","PUS7","pseudouridylate synthase 7 (putative)","gene with protein product"
453,"T196708",1405,0.7004,"chrX:118602385..118602397,+","p2@SLC25A5","e:292","h:10991",NA,"SLC25A5","solute carrier family 25 member 5","gene with protein product"
454,"T099271",1408,0.6998,"chr20:2451379..2451390,-","p2@SNRPB","e:6628","h:11153",NA,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1","gene with protein product"
455,"T061721",1401,0.6998,"chr17:61904430..61904474,-","p1@FTSJ3","e:117246","h:17136",NA,"FTSJ3","FtsJ homolog 3","gene with protein product"
456,"T076053",1400,0.6983,"chr19:47634166..47634189,+","p2@SAE1","e:10055","h:30660","u:B3KNJ4","SAE1","SUMO1 activating enzyme subunit 1","gene with protein product"
457,"T185072",1396,0.6973,"chr8:48873479..48873539,+","p1@MCM4","e:4173","h:6947","u:P33991,u:E7EM48,u:E5RG53","MCM4","minichromosome maintenance complex component 4","gene with protein product"
458,"T045502",1398,0.6969,"chr15:65067505..65067526,-","p2@RBPMS2","e:348093","h:19098","u:Q6ZRY4","RBPMS2","RNA binding protein with multiple splicing 2","gene with protein product"
459,"T187562",1397,0.6968,"chr8:99057735..99057742,-","p7@RPL30","e:6156","h:10333",NA,"RPL30","ribosomal protein L30","gene with protein product"
