Vv_m2,2000,1000,VIT_15s0048g01240
rank,V1_geneId,Fabs,Frel,gene_symbol,v3,group,subgroup,pathway_or_family,full_name,gene_name_synonym(s),type,reaction_EC,Vitisnet_Network1,Vitisnet_Network2
389,VIT_15s0024g02000,452,0.2179,SVPS5,Vitvi15g01213,MADS_SVP,MADS_SVP,MADS-box,putative MADS-box JOIN 5,,TF,,vv30009Flower_development,vv60042MADS,,
390,VIT_01s0137g00130,452,0.2173,,Vitvi01g00585,,,,B-keto acyl reductase,,,,,,,
391,VIT_19s0014g03840,447,0.2167,,Vitvi19g00307,,,,Unknown protein,,,,,,,
392,VIT_11s0065g00720,446,0.2165,,Vitvi11g00955,,,,Serine carboxypeptidase S10,,,,,,,
393,VIT_06s0004g07090,444,0.2151,,Vitvi06g00695,,,,Unknown protein,,,,,,,
394,VIT_07s0104g01350,445,0.2146,,Vitvi07g00251,,,,Integral membrane family protein UPF0497,,,,,,,
395,VIT_03s0091g01200,443,0.2145,,Vitvi03g00691,,,,Sinapoylglucose:malate sinapoyltransferase (SNG1),,,E2_3_1_92,vv10940Phenylpropanoid_biosynthesis,,,
396,VIT_10s0003g03550,435,0.2109,,Vitvi10g01865,,,,Lupeol synthase,,,E5_4_99_8,vv10100Biosynthesis_of_steroids,,,
397,VIT_17s0000g03840,435,0.2095,,Vitvi17g01411,,,,Agenet domain-containing protein,,,,,,,
398,VIT_10s0003g04340,430,0.2074,,Vitvi10g00881,,,,Glucan endo-1;3-beta-glucosidase,,,E3_2_1_39,vv10500Starch_and_sucrose_metabolism,,,
399,VIT_10s0116g01720,427,0.2069,,Vitvi10g00093,,,,Unknown protein,,,,,,,
400,VIT_05s0029g01040,423,0.2054,,,,,,Aspartate aminotransferase,,,E2_6_1_1,vv10252Alanine_and_aspartate_metabolism,vv10272Cysteine_metabolism,,
401,VIT_09s0002g06250,422,0.2038,,Vitvi09g01652,,,,No hit,,,,,,,
402,VIT_06s0061g00470,422,0.2034,MYB149,Vitvi06g01321,R2R3-MYBs,MYB_S14,MYBs,,,TF,,vv60044MYB,,,
403,VIT_11s0016g01250,417,0.2026,,Vitvi11g00092,,,,Growth-regulating factor 6,,,GRF6,vv60033GRF,,,
404,VIT_06s0004g07660,417,0.2020,,Vitvi06g00759,,,,Alanine--glyoxylate aminotransferase 2 2; mitochondrial,,,E2_6_1_44,vv10252Alanine_and_aspartate_metabolism,vv10260Glycine_serine_and_threonine_metabolism,,
405,VIT_06s0061g00140,416,0.2017,,Vitvi06g01919,,,,Unknown protein,,,,,,,
406,VIT_01s0011g01900,409,0.1990,,Vitvi01g00149,,,,Glutathione S-transferase; C-terminal,,,E2_5_1_18,vv10480Glutathione_metabolism,,,
407,VIT_19s0015g02160,409,0.1988,,Vitvi19g00967,,,,CYP72A58,,,K13400,vv10902Monoterpenoid_biosynthesis,,,
408,VIT_07s0104g01140,410,0.1986,,Vitvi07g00232,,,,No hit,,,,,,,
409,VIT_05s0077g02280,410,0.1979,,Vitvi05g00011,,,,Unknown protein,,,,,,,
410,VIT_05s0029g00750,408,0.1978,,Vitvi05g02059,,,,R protein L6,,,K13477,vv34627R_proteins_from_Plant-pathogen_interaction,,,
411,VIT_07s0151g01040,404,0.1957,TPS67,Vitvi07g00127,TPS,TPS,Terpene Pathway,terpene synthase,,Enzyme,,vv10904Diterpenoid_biosynthesis,,,
412,VIT_02s0025g00250,401,0.1945,,Vitvi02g00021,,,,SP1L5 (SPIRAL1-like5),,,SP1L5,vv44810Regulation_of_actin_cytoskeleton,,,
413,VIT_13s0067g01590,400,0.1933,,Vitvi13g00095,,,,Lectin protein kinase,,,,,,,
414,VIT_12s0035g00940,399,0.1932,,,,,,No hit,,,,,,,
415,VIT_15s0048g02900,397,0.1916,,Vitvi15g00915,,,,CYP78A3p,,,,,,,
416,VIT_07s0151g01130,394,0.1912,,Vitvi07g02137,,,,Patatin,,,,,,,
417,VIT_06s0061g01390,394,0.1909,ERF027,Vitvi06g01411,ERF,III,AP2/ERF,CBF transcription factor,,TF,,vv30008Ethylene_signaling,vv60003AP2_EREBP,,
418,VIT_08s0058g00850,395,0.1906,,Vitvi08g00810,,,,Gag-pol polyprotein,,,,,,,
419,VIT_07s0005g05050,390,0.1889,,Vitvi07g00746,,,,No hit,,,,,,,
420,VIT_06s0061g00400,386,0.1860,,Vitvi06g01312,,,,Auxin responsive SAUR protein,,,SAUR,vv30003Auxin_signaling,,,
421,VIT_15s0045g01460,383,0.1858,,Vitvi15g00395,,,,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,,,,
422,VIT_17s0000g00920,381,0.1850,,Vitvi17g01086,,,,Glutamate decarboxylase 1 (GAD 1),,,E4_1_1_15,vv10251Glutamate_metabolism,vv10252Alanine_and_aspartate_metabolism,,
423,VIT_07s0095g00510,382,0.1841,,Vitvi07g01009,,,,No hit,,,,,,,
424,VIT_00s0203g00150,378,0.1832,,,,,,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein,,,,,,,
425,VIT_07s0129g00570,378,0.1826,,Vitvi07g01637,,,,Transducin family protein / WD-40 repeat,,,,,,,
426,VIT_08s0056g00050,377,0.1825,SCR1,Vitvi08g00007,SCR,SCR,GRAS,GRAS proteins,,TF,,vv60032GRAS,,,
427,VIT_08s0007g05100,371,0.1796,,Vitvi08g01631,,,,Glycosyl hydrolase family 31 protein,,,,,,,
428,VIT_01s0011g01110,374,0.1795,,Vitvi01g00087,,,,Molybdenum cofactor sulfurase,,,,,,,
429,VIT_04s0023g01850,374,0.1795,,Vitvi04g01300,,,,Hydrolase; alpha/beta fold,,,,,,,
430,VIT_11s0052g00870,370,0.1790,,Vitvi11g01235,,,,IAA33,,,IAA33,vv30003Auxin_signaling,vv60008AUXIAA,,
431,VIT_04s0023g00770,370,0.1781,,Vitvi04g01194,,,,Unknown protein,,,,,,,
432,VIT_03s0038g03030,370,0.1780,,Vitvi03g00192,,,,Mechanosensitive ion channel,,,MSCSREL,vv50101Channels_and_pores,,,
433,VIT_16s0039g01010,368,0.1773,,Vitvi16g01596,,,,Aldo-keto reductase,,,E1_1_1_21,vv10040Pentose_glucuronate_interconversion,vv10051Fructose_and_mannose_metabolism,,
434,VIT_00s0398g00040,365,0.1763,,Vitvi10g02225,,,,Receptor kinase RK20-1,,,,,,,
435,VIT_03s0097g00520,363,0.1756,,Vitvi03g00844,,,,Magnesium transporter CorA,,,MRS2REL,vv50101Channels_and_pores,,,
436,VIT_11s0016g03160,355,0.1708,MDR7,Vitvi11g00269,ABC-transporter,DMR/ABCB,ABC-transporter,ATP-binding cassette (ABC),ABCB7,Transporter,,vv52010ABC_transporters,,,
437,VIT_13s0074g00250,351,0.1701,,Vitvi13g02086,,,,No hit,,,,,,,
438,VIT_07s0005g02930,350,0.1696,,Vitvi07g02258,,,,No hit,,,,,,,
439,VIT_11s0052g00790,352,0.1692,,Vitvi11g01227,,,,Serine carboxypeptidase SCPL9,,,,,,,
440,VIT_16s0050g01310,344,0.1666,,Vitvi16g01929,,,,C2 domain-containing protein,,,,,,,
441,VIT_06s0004g03200,344,0.1663,,Vitvi06g00317,,,,No hit,,,,,,,
442,VIT_08s0007g04070,344,0.1662,,Vitvi08g02277,,,,CYPLXXVIA2,,,,,,,
443,VIT_17s0000g04460,341,0.1657,,Vitvi17g00405,,,,Calmodulin,,,K02183,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction,,
444,VIT_10s0003g03610,341,0.1640,,Vitvi10g01870,,,,Lupeol synthase 2,,,E5_4_99_8,vv10100Biosynthesis_of_steroids,,,
445,VIT_06s0009g02700,336,0.1629,,Vitvi06g01165,,,,F-box family protein,,,,,,,
446,VIT_09s0002g02940,334,0.1619,,Vitvi09g00246,,,,Myo-inositol oxygenase 1,,,E1_13_99_1,vv10562Inositol_phosphate_metabolism,,,
447,VIT_01s0137g00200,332,0.1617,,Vitvi01g00588,,,,Unknown protein,,,,,,,
448,VIT_19s0093g00440,330,0.1610,,Vitvi19g01345,,,,3-ketoacyl-CoA synthase,,,,,,,
449,VIT_18s0001g01630,333,0.1608,,Vitvi18g00214,,,,Calcium-binding protein CML,,,K13448,vv34626Plant-pathogen_interaction,,,
450,VIT_18s0001g00720,333,0.1606,,Vitvi18g00154,,,,Protein kinase,,,,,,,
451,VIT_02s0012g01970,326,0.1578,,Vitvi02g01517,,,,No hit,,,,,,,
452,VIT_09s0070g00620,326,0.1567,,Vitvi09g01027,,,,Leucine-rich repeat family protein,,,,,,,
453,VIT_07s0005g05100,322,0.1555,PIF1,Vitvi07g00762,PIF,PIF,PIF,Phytochrome-interacting factors,,TF,,vv34710Circadian_rhythm,vv60011BHLH,,
454,VIT_01s0137g00160,322,0.1542,,Vitvi01g00586,,,,B-keto acyl reductase,,,,,,,
455,VIT_14s0030g01720,317,0.1534,,Vitvi14g02653,,,,DNA-damage-repair/toleration protein (DRT102),,,,,,,
456,VIT_00s0193g00170,315,0.1526,,Vitvi07g03001,,,,No hit,,,,,,,
457,VIT_05s0020g03320,315,0.1522,,Vitvi05g00485,,,,Copper amine oxidase,,,E1_4_3_4,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism,,
458,VIT_18s0075g00050,313,0.1519,,Vitvi18g03001,,,,No hit,,,,,,,
459,VIT_12s0028g03780,313,0.1507,,Vitvi12g00314,,,,Riboflavin synthase alpha chain,,,E2_5_1_9,vv10740Riboflavin_metabolism,,,
460,VIT_14s0030g01300,310,0.1503,,Vitvi14g00387,,,,Unknown,,,,,,,
461,VIT_00s0225g00050,302,0.1461,,Vitvi01g00653,,,,MATE efflux family protein,,,MATE,vv50125Porters_cat_66_to_94,,,
462,VIT_08s0007g04100,299,0.1442,,Vitvi08g01532,,,,CYPLXXVIA2,,,,,,,
463,VIT_15s0021g02730,292,0.1402,,Vitvi15g00646,,,,SEC16 homolog B,,,SEC16B,vv50110Protein_coat,,,
464,VIT_10s0003g02530,288,0.1395,,Vitvi10g00701,,,,No hit,,,,,,,
465,VIT_18s0001g11050,287,0.1395,,Vitvi18g00831,,,,Nodulation protein,,,,,,,
466,VIT_05s0029g00880,287,0.1390,,Vitvi05g02068,,,,R protein L6,,,K13477,vv34627R_proteins_from_Plant-pathogen_interaction,,,
467,VIT_09s0002g05580,279,0.1349,,Vitvi09g01636,,,,No hit,,,,,,,
468,VIT_07s0205g00110,275,0.1334,,Vitvi07g01537,,,,Glycogen synthase 2,,,E2_4_1_11,vv10500Starch_and_sucrose_metabolism,,,
469,VIT_00s1356g00010,276,0.1333,ZFP64,Vitvi10g00290,C2H2 ZFP_set_C,C2H2 ZFP_set_C,C2H2 ZFP,,,TF,,vv60017C2H2,,,
470,VIT_18s0001g14640,276,0.1330,,Vitvi18g02812,,,,No hit,,,,,,,
471,VIT_00s1313g00020,272,0.1322,,,,,,Deacetoxyvindoline 4-hydroxylase,,,E1_14_11_20,vv10902Monoterpenoid_biosynthesis,,,
472,VIT_08s0040g00380,270,0.1300,,Vitvi08g00902,,,,Zinc finger (DHHC type) family,,,ZFDHHC_22,vv60079Other_zf-DHHC,,,
473,VIT_13s0067g00760,265,0.1290,,Vitvi13g01889,,,,R protein  PRF  disease resistance protein,,,K13453,vv34627R_proteins_from_Plant-pathogen_interaction,,,
474,VIT_00s0202g00050,265,0.1281,,Vitvi07g02970,,,,Unknown,,,,,,,
475,VIT_08s0007g04120,261,0.1255,,Vitvi08g01534,,,,CYPLXXVIA2,,,,,,,
476,VIT_08s0007g02820,260,0.1252,,Vitvi08g01413,,,,Unknown protein,,,,,,,
477,VIT_15s0021g00050,257,0.1248,,Vitvi15g01388,,,,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,,,,
478,VIT_03s0180g00210,259,0.1247,MYB171,Vitvi03g00559,R2R3-MYBs,MYB_S22,MYBs,,,TF,,vv60044MYB,,,
479,VIT_18s0001g14270,255,0.1231,,Vitvi18g02797,,,,Gibberellin-regulated protein 1 (GASA1),,,GASA1,vv30010Gibberellin_signaling,,,
480,VIT_18s0089g01410,254,0.1225,,Vitvi18g02433,,,,Purine permease 4 PUP4,,,PUP4,vv50122Porters_cat_7_to_17,,,
481,VIT_00s0612g00010,253,0.1222,,Vitvi10g00113,,,,Phospholipase/carboxylesterase,,,E3_1_1_1,,,,
482,VIT_11s0118g00540,251,0.1217,,Vitvi11g00579,,,,Calcium-binding EF hand,,,,,,,
483,VIT_11s0016g02310,250,0.1214,,Vitvi11g00189,,,,Thioredoxin 2,,,,,,,
484,VIT_01s0244g00010,249,0.1206,,Vitvi01g01745,,,,Basic helix-loop-helix (bHLH) family,,,BHLHDOM_53,vv60011BHLH,,,
485,VIT_01s0011g04010,242,0.1187,,Vitvi01g00329,,,,Catalytic,,,,,,,
486,VIT_14s0060g02650,242,0.1174,,Vitvi14g00216,,,,ATRAD3 (Arabidopsis thaliana Ras Associated with Diabetes protein 3,,,,,,,
487,VIT_02s0087g00490,241,0.1163,,Vitvi02g01241,,,,10-deacetylbaccatin III 10-O-acetyltransferase,,,E2_3_1_167,vv10904Diterpenoid_biosynthesis,,,
488,VIT_04s0008g00880,240,0.1157,VviHB12,Vitvi04g00072,HB,BEL,,Homeobox gene 1,,TF,VVH1,vv60034HB,,,
489,VIT_00s0203g00140,239,0.1150,,Vitvi10g00343,,,,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein,,,,,,,
490,VIT_04s0008g05890,235,0.1142,HCT2,Vitvi04g00524,HCT,HCT,Lignin Pathway,Hydroxycinnamoyl-coenzyme A shikimate; shikimate O-hydroxycinnamoyltransferase,,Enzyme,2.3.1.133,vv10940Phenylpropanoid_biosynthesis,,,
491,VIT_05s0165g00130,235,0.1133,,Vitvi05g01447,,,,Ankyrin repeat family,,,K10380,vv50108Accessory_factors_involved_in_transport,,,
492,VIT_10s0116g00600,231,0.1114,,Vitvi10g01609,,,,RIC10 (ROP-Interactive crib motif-containing),,,RIC10,vv44810Regulation_of_actin_cytoskeleton,,,
493,VIT_05s0062g00640,228,0.1103,,Vitvi05g01294,,,,UDP-glucose:flavonoid 7-O-glucosyltransferase,,,E2_4_1_237,vv10941Flavonoid_biosynthesis,,,
494,VIT_05s0029g00610,224,0.1091,,Vitvi05g01126,,,,ER lumen protein retaining receptor family protein,,,,,,,
495,VIT_18s0072g00470,225,0.1085,bZIP51,Vitvi18g02978,bZIP,bZIP_A,bZIPs,,,TF,,vv60012BZIP,,,
496,VIT_08s0032g01190,226,0.1085,,Vitvi08g00292,,,,Nuclear transcription factor Y subunit A-10,,,NFYA10,vv60021CCAAT,,,
497,VIT_03s0038g02290,224,0.1082,,Vitvi03g00134,,,,Amino acid permease 3,,,AAP3,vv50123Porters_cat_18_to_29,,,
498,VIT_14s0108g01430,223,0.1079,,Vitvi14g02020,,,,Zinc finger (C3HC4-type ring finger),,,ZFC3HC4_63,vv60078Other_zf-C3HC4,,,
499,VIT_16s0100g00540,221,0.1072,,Vitvi16g00961,,,,S-N-methylcoclaurine 3'-hydroxylase,,,E1_14_13_71,vv10950Alkaloid_biosynthesis_I,,,
500,VIT_03s0097g00450,220,0.1066,,Vitvi03g01702,,,,No hit,,,,,,,
501,VIT_08s0007g02040,219,0.1063,,Vitvi08g01347,,,,No hit,,,,,,,
502,VIT_00s1546g00010,218,0.1054,,Vitvi00g01144,,,,Phospholipid/glycerol acyltransferase,,,E2_3_1_51,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism,,
503,VIT_09s0002g05800,213,0.1030,,Vitvi09g00499,,,,Proteasome 26S AAA-ATPase subunit (RPT6a),,,K03066,vv23050Proteasome,,,
504,VIT_08s0007g02050,213,0.1029,,Vitvi08g01348,,,,Unknown protein,,,,,,,
505,VIT_18s0001g07360,210,0.1016,,,,,,ER6 protein universal stress protein (USP) family,,,USPER6,vv30008Ethylene_signaling,,,
506,VIT_03s0017g01370,210,0.1016,,Vitvi03g01192,,,,UDP-glycosyltransferase 85A8,,,,,,,
507,VIT_09s0054g00470,204,0.0992,,Vitvi09g01966,,,,Transposase_MuDR,,,,,,,
508,VIT_02s0025g04930,205,0.0987,,Vitvi02g00451,,,,CDI3/OZS1/RCD3/SLAC1 (slow anion channel-associated 1),,,SLAC1,vv50122Porters_cat_7_to_17,,,
509,VIT_16s0013g01950,205,0.0985,HT4,Vitvi16g00479,Sugar transporter,Hexose transporter,Sugar transporter,Hexose transporter,,Transporter,,vv50121Porters_cat_1_to_6,,,
510,VIT_11s0052g00750,200,0.0966,,Vitvi11g01222,,,,Serine carboxypeptidase 1 precursor,,,,,,,
511,VIT_09s0002g03150,199,0.0961,,Vitvi09g00265,,,,Lipase GDSL,,,,,,,
512,VIT_05s0077g01440,199,0.0959,,Vitvi05g01764,,,,ATP binding,,,,,,,
513,VIT_13s0019g03320,199,0.0957,,Vitvi13g02033,,,,Acid phosphatase class B,,,E3_1_3_2,vv10740Riboflavin_metabolism,,,
514,VIT_12s0059g00530,198,0.0956,,Vitvi12g00358,,,,EDM2,,,PHDEDM2_4,vv60048PHD,,,
515,VIT_07s0005g00480,193,0.0930,,Vitvi07g00324,,,,Pectinesterase inhibitor,,,PMEI,vv40006Cell_wall,,,
516,VIT_07s0095g00680,193,0.0929,,Vitvi07g02413,,,,Serine/threonine kinase BRLK,,,,,,,
517,VIT_18s0164g00050,190,0.0914,,Vitvi18g01433,,,,No hit,,,,,,,
518,VIT_01s0026g01520,188,0.0912,,Vitvi01g00915,,,,Guanine nucleotide exchange factor protein,,,RCC1,vv50112Nuclear_pore_complex,,,
519,VIT_05s0020g02340,188,0.0902,,Vitvi05g00390,,,,Methionine sulfoxide reductase,,,E1_8_4_11,vv10271Methionine_metabolism,,,
520,VIT_06s0004g01470,185,0.0901,VviLOX9,Vitvi06g00153,,13-LOX,Lipoxygenase Pathway,Lipoxygenase,,Enzyme,,vv10592alpha-Linolenic_acid_metabolism,,,
521,VIT_06s0004g06560,185,0.0893,PDR18,Vitvi06g00637,ABC-transporter,PDR/ABCG,ABC-transporter,ATP-binding cassette (ABC),ABCG48,Transporter,,vv52010ABC_transporters,,,
522,VIT_00s0823g00020<br>VIT_00s0670g00020,184,0.0890
523,VIT_04s0023g01270,184,0.0888,,Vitvi04g01235,,,,Transporter-related,,,TRANSPORTERUNK,vv50109Incompletely_characterized_transport_systems,,,
524,VIT_09s0002g03760,183,0.0886,,Vitvi09g01581,,,,Unknown,,,,,,,
525,VIT_08s0007g07660,180,0.0872,,Vitvi08g01842,,,,Hydroxyproline-rich glycoprotein,,,HRGP,vv40006Cell_wall,,,
526,VIT_13s0019g02370,179,0.0866,,Vitvi13g00356,,,,Yip1 domain ; member 2,,,YIP1,vv50110Protein_coat,,,
527,VIT_04s0008g00910,179,0.0863,,Vitvi04g00077,,,,Histone deacetylase protein (HDA2),,,HDA2,vv44110Cell_cycle,,,
528,VIT_03s0063g00380,178,0.0856,,Vitvi03g00508,,,,ABA 8'-hydroxylase CYP707A1,,,E1_14_13_93,vv10906Carotenoid_biosynthesis,vv11013ABA_biosynthesis,,
529,VIT_12s0059g01000,175,0.0847,,Vitvi12g02374,,,,Cellulose synthase CSLB04,,,E2_4_1_12_CSLB04,vv40006Cell_wall,,,
530,VIT_19s0014g01950,173,0.0839,,Vitvi19g00165,,,,Anthocyanidin 3-O-glucosyltransferase,,,E2_4_1_115,vv10942Anthocyanin_biosynthesis,,,
531,VIT_16s0022g01580,174,0.0833,,Vitvi16g00806,,,,3-ketoacyl-CoA synthase,,,,,,,
532,VIT_15s0048g02600,173,0.0830,,Vitvi15g00885,,,,Starch synthase,,,E2_4_1_21,vv10500Starch_and_sucrose_metabolism,,,
533,VIT_05s0094g01220,172,0.0829,,Vitvi05g01670,,,,CYP706A6,,,,,,,
534,VIT_03s0038g02660,171,0.0826,,Vitvi03g00168,,,,Unknown protein,,,,,,,
535,VIT_09s0018g00590,172,0.0824,,Vitvi09g01851,,,,No hit,,,,,,,
536,VIT_04s0069g00540,169,0.0815,,Vitvi04g01968,,,,Glutamate receptor protein,,,GLR2_7,vv50101Channels_and_pores,,,
537,VIT_08s0007g06060,168,0.0810,,Vitvi08g01702,,,,Beta 1-3 glucanase,,,E3_2_1_6,,,,
538,VIT_09s0002g05350,168,0.0809,,Vitvi09g00457,,,,2-oxoglutarate-dependent dioxygenase,,,,,,,
539,VIT_00s0286g00100,167,0.0801,,Vitvi10g02148,,,,S-locus protein kinase,,,,,,,
540,VIT_09s0002g02900,163,0.0786,,,,,,Leucine-rich repeat protein kinase,,,,,,,
541,VIT_05s0102g00020,161,0.0774,,Vitvi05g02171,,,,Ankyrin repeat protein,,,K10380,vv50108Accessory_factors_involved_in_transport,,,
542,VIT_19s0014g01680,160,0.0771,TCP4,Vitvi19g00140,TCP,CIN,TCP,Teosinte branched 1/Cycloidea/proliferating cell factor protein,,TF,,vv60061TCP,,,
543,VIT_06s0004g05050,156,0.0753,,Vitvi06g00498,,,,Ent-kaurenoic acid oxidase 1,,,E1_14_13_79,vv10904Diterpenoid_biosynthesis,,,
544,VIT_14s0081g00360,156,0.0751,,Vitvi14g02682,,,,Ankyrin repeat,,,K10380,vv50108Accessory_factors_involved_in_transport,,,
545,VIT_18s0001g14770,155,0.0751,,Vitvi18g02817,,,,Lipase 3 (EXL3) family II extracellular,,,,,,,
546,VIT_18s0001g02290,154,0.0748,LAC63/LAC67,Vitvi18g02921,LAC,9,Unclassified (Unknown Pathway),Laccase,,Enzyme,,vv10350Tyrosine_metabolism,vv50109Incompletely_characterized_transport_systems,,
547,VIT_06s0080g00280,152,0.0735,,Vitvi06g01472,,,,Bile acid sodium symporter,,,K03453,vv50123Porters_cat_18_to_29,,,
548,VIT_00s0233g00050,149,0.0722,,Vitvi02g01696,,,,Exostosin (Xyloglucan galactosyltransferase KATAMARI 1),,,K02366,vv11030Glycan_structures-biosynthesis1,,,
549,VIT_19s0085g00940,149,0.0719,MYB67B,Vitvi19g01749,R2R3-MYBs,MYB_SAt103,MYBs,,,TF,,vv60044MYB,,,
550,VIT_02s0025g00570,146,0.0707,,Vitvi02g00053,,,,Glycoside hydrolase; family 5,,,,,,,
551,VIT_16s0098g01690,140,0.0676,,Vitvi16g02085,,,,Unknown,,,,,,,
552,VIT_14s0068g02020,138,0.0668,,Vitvi14g01544,,,,YrdC,,,,,,,
553,VIT_15s0045g01090,136,0.0660,,Vitvi15g00349,,,,Unknown protein,,,,,,,
554,VIT_14s0083g00740,136,0.0659,,Vitvi14g01307,,,,Amino acid permease,,,AAPREL,vv50123Porters_cat_18_to_29,,,
555,VIT_06s0061g00230,136,0.0657,WBC26,Vitvi06g01288,ABC-transporter,WBC/ABCG,ABC-transporter,ATP-binding cassette (ABC),ABCG26,Transporter,,vv52010ABC_transporters,,,
556,VIT_14s0066g02290,130,0.0630,,Vitvi14g01858,,,,P-glycoprotein 17,,,PGP17,vv52010ABC_transporters,,,
557,VIT_05s0094g00740,129,0.0622,,Vitvi05g01620,,,,Stearoyl-acyl-(acyl-carrier-protein) desaturase,,,E1_14_19_2,vv11040Biosynthesis_of_unsaturated_fatty_acids,,,
558,VIT_14s0030g01820,126,0.0610,,Vitvi14g00430,,,,Tetratricopeptide repeat domain 35,,,,,,,
559,VIT_06s0080g00110,126,0.0608,,Vitvi06g01455,,,,Male sterility 2 (MS2) Acyl-CoA reductase,,,,,,,
560,VIT_01s0244g00130,125,0.0605,bHLH006,Vitvi01g01757,bHLH,bHLH,bHLH,,,TF,,vv60011BHLH,,,
561,VIT_10s0116g00630,124,0.0604,,Vitvi10g00422,,,,Unknown protein,,,,,,,
562,VIT_11s0016g04710,123,0.0598,,Vitvi11g00416,,,,Serine-threonine kinase receptor-associated protein STRAP,,,K13137,vv23013RNA_transport,,,
563,VIT_19s0085g00830,122,0.0592,TPS152,Vitvi19g01734,TPS,TPS,Terpene Pathway,terpene synthase,,Enzyme,,vv10904Diterpenoid_biosynthesis,,,
564,VIT_09s0002g05200,121,0.0587,,Vitvi09g00439,,,,Phosphoribulokinase/uridine kinase,,,E2_7_1_48,vv10240Pyrimidine_metabolism,,,
565,VIT_17s0000g07770,120,0.0578,,Vitvi17g00750,,,,LTCOR11,,,LTCOR11,vv30010Gibberellin_signaling,,,
566,VIT_12s0057g01130,116,0.0558,,Vitvi12g00730,,,,R protein disease resistance protein,,,RPROT,vv34627R_proteins_from_Plant-pathogen_interaction,,,
567,VIT_11s0016g04880,114,0.0552,,Vitvi11g00431,,,,Salt-inducible protein kinase,,,,,,,
568,VIT_14s0066g02310,113,0.0546,,Vitvi14g01860,,,,ABC transporter B member 11,,,K05664,vv52010ABC_transporters,,,
569,VIT_18s0041g00890,113,0.0546,,Vitvi18g02025,,,,UDP-glucose: anthocyanidin 5;3-O-glucosyltransferase,,,RHGT1,vv10942Anthocyanin_biosynthesis,,,
570,VIT_01s0011g00970,113,0.0545,,Vitvi01g01851,,,,RPM1 (resistance to p. syringae pv maculicola 1),,,K13457,vv34626Plant-pathogen_interaction,,,
571,VIT_00s0480g00020,111,0.0539,,Vitvi10g02334,,,,Hydroxyproline-rich glycoprotein family protein,,,,,,,
572,VIT_04s0008g01450,106,0.0510,,Vitvi04g00130,,,,Cyclopropane-fatty-acyl-phospholipid synthase,,,E2_1_1_79,vv10271Methionine_metabolism,,,
573,VIT_08s0040g01600,105,0.0508,TCP5,Vitvi08g01011,TCP,PCF,TCP,Teosinte branched 1/Cycloidea/proliferating cell factor protein,,TF,,vv60061TCP,,,
574,VIT_19s0014g03250,104,0.0502,,Vitvi19g00265,,,,Beta-mannosidase 4,,,E3_2_1_25,vv10511N-Glycan_degradation,,,
575,VIT_00s0286g00050,103,0.0499,,,,,,S-locus protein kinase,,,,,,,
576,VIT_08s0007g05320,102,0.0496,,Vitvi08g01651,,,,Essential for mitotic growth 1,,,K14568,vv23008Ribosome_biogenesis_in_Eukaryotes,,,
577,VIT_17s0000g02770,102,0.0492,,Vitvi17g01373,,,,Disease resistance protein (CC-NBS-LRR class),,,,,,,
578,VIT_02s0025g04750,101,0.0489,,Vitvi02g00437,,,,Glycerate dehydrogenase,,,E1_1_1_29,vv10630Glyoxylate_and_dicarboxylate_metabolism,,,
579,VIT_04s0008g07080,100,0.0483,,Vitvi04g00641,,,,Chloroplast nucleoid DNA-binding protein,,,,,,,
580,VIT_06s0004g02170,98,0.0476,,Vitvi06g00219,,,,Histidinol-phosphate aminotransferase,,,E2_6_1_9,vv10340Histidine_metabolism,vv10350Tyrosine_metabolism,,
581,VIT_05s0124g00300,98,0.0470,,Vitvi05g01399,,,,Male sterility 2,,,,,,,
582,VIT_08s0040g01970,97,0.0469,,Vitvi08g02147,,,,fasciclin arabinogalactan-protein (FLA11),,,FLA11,vv40006Cell_wall,,,
583,VIT_14s0060g02440,97,0.0468,ZFP74,Vitvi14g00197,C2H2 ZFP_set_A,C2H2 ZFP_set_A,C2H2 ZFP,,,TF,,vv60017C2H2,,,
584,VIT_04s0008g03990,97,0.0465,RD22d,Vitvi04g00345,BURP_RD22,BURP_RD22,BURP,response to dehydration 22d,VvBURP07,Other,,,,,
585,VIT_06s0004g03120,96,0.0465,VviMLO12,Vitvi06g00310,,,,VviMLO12,,,,,,,
586,VIT_03s0088g00160,94,0.0457,,Vitvi03g00704,,,,Serine carboxypeptidase SCPL17,,,,,,,
587,VIT_06s0004g08170,94,0.0456,,Vitvi06g00805,,,,CENP-E like kinetochore protein,,,CENPE,vv44110Cell_cycle,,,
588,VIT_12s0035g00440,95,0.0456,,Vitvi12g02703,,,,R protein disease resistance protein,,,RPROT,vv34627R_proteins_from_Plant-pathogen_interaction,,,
589,VIT_08s0007g04740,92,0.0447,,Vitvi08g01596,,,,RAB GTPase RAB_ALPHA,,,K07976,,,,
